,Text,Intent,Domain,Name,Area,DeviceClass,Response,State
19825,puoi attivare tutti i condizionatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19826,puoi attivare tutti i climatizzatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19827,puoi attivare tutti i climatizzatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19828,puoi attivare tutti i climatizzatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19829,puoi attivare tutti i climatizzatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19830,puoi attivare tutti i climatizzatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19831,puoi attivare tutti i climatizzatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19832,puoi attivare tutti i climatizzatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19833,puoi attivare tutti i ventilatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19834,puoi attivare tutti i ventilatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19835,puoi attivare tutti i ventilatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19836,puoi attivare tutti i ventilatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19837,puoi attivare tutti i ventilatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19838,puoi attivare tutti i ventilatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19839,puoi attivare tutti i ventilatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19840,puoi attivare condizionatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19841,puoi attivare condizionatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19842,puoi attivare condizionatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19843,puoi attivare condizionatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19844,puoi attivare condizionatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19845,puoi attivare condizionatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19846,puoi attivare condizionatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19847,puoi attivare climatizzatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19848,puoi attivare climatizzatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19849,puoi attivare climatizzatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19850,puoi attivare climatizzatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19851,puoi attivare climatizzatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19852,puoi attivare climatizzatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19853,puoi attivare climatizzatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19854,puoi attivare ventilatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19855,puoi attivare ventilatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19856,puoi attivare ventilatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19857,puoi attivare ventilatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19858,puoi attivare ventilatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19859,puoi attivare ventilatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19860,puoi attivare ventilatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19861,puoi attivare ventole della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19862,puoi attivare ventole dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19863,puoi attivare ventole del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19864,puoi attivare ventole nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19865,puoi attivare ventole nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19866,puoi attivare ventole nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19867,puoi attivare ventole in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19868,puoi attivare condizionatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19869,puoi attivare condizionatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19870,puoi attivare condizionatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19871,puoi attivare condizionatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19872,puoi attivare condizionatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19873,puoi attivare condizionatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19874,puoi attivare condizionatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19875,puoi attivare climatizzatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19876,puoi attivare climatizzatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19877,puoi attivare climatizzatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19878,puoi attivare climatizzatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19879,puoi attivare climatizzatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19880,puoi attivare climatizzatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19881,puoi attivare climatizzatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19882,puoi attivare ventilatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19883,puoi attivare ventilatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19884,puoi attivare ventilatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19885,puoi attivare ventilatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19886,puoi attivare ventilatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19887,puoi attivare ventilatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19888,puoi attivare ventilatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19889,puoi attivare ventilazione della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19890,puoi attivare ventilazione dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19891,puoi attivare ventilazione del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19892,puoi attivare ventilazione nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19893,puoi attivare ventilazione nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19894,puoi attivare ventilazione nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19895,puoi attivare ventilazione in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19896,puoi attivare ventola della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19897,puoi attivare ventola dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19898,puoi attivare ventola del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19899,puoi attivare ventola nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19900,puoi attivare ventola nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19901,puoi attivare ventola nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19902,puoi attivare ventola in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19903,puoi attivare le ventole della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19904,puoi attivare le ventole dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19905,puoi attivare le ventole del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19906,puoi attivare le ventole nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19907,puoi attivare le ventole nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19908,puoi attivare le ventole nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19909,puoi attivare le ventole in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19910,puoi attivare i condizionatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19911,puoi attivare i condizionatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19912,puoi attivare i condizionatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19913,puoi attivare i condizionatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19914,puoi attivare i condizionatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19915,puoi attivare i condizionatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19916,puoi attivare i condizionatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19917,puoi attivare i climatizzatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19918,puoi attivare i climatizzatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19919,puoi attivare i climatizzatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19920,puoi attivare i climatizzatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19921,puoi attivare i climatizzatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19922,puoi attivare i climatizzatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19923,puoi attivare i climatizzatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19924,puoi attivare i ventilatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19925,puoi attivare i ventilatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19926,puoi attivare i ventilatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19927,puoi attivare i ventilatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19928,puoi attivare i ventilatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19929,puoi attivare i ventilatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19930,puoi attivare i ventilatori in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19931,puoi attivare la ventilazione della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19932,puoi attivare la ventilazione dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19933,puoi attivare la ventilazione del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19934,puoi attivare la ventilazione nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19935,puoi attivare la ventilazione nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19936,puoi attivare la ventilazione nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19937,puoi attivare la ventilazione in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19938,puoi attivare la ventola della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19939,puoi attivare la ventola dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19940,puoi attivare la ventola del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19941,puoi attivare la ventola nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19942,puoi attivare la ventola nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19943,puoi attivare la ventola nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19944,puoi attivare la ventola in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19945,puoi attivare il condizionatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19946,puoi attivare il condizionatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19947,puoi attivare il condizionatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19948,puoi attivare il condizionatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19949,puoi attivare il condizionatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19950,puoi attivare il condizionatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19951,puoi attivare il condizionatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19952,puoi attivare il climatizzatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19953,puoi attivare il climatizzatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19954,puoi attivare il climatizzatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19955,puoi attivare il climatizzatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19956,puoi attivare il climatizzatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19957,puoi attivare il climatizzatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19958,puoi attivare il climatizzatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19959,puoi attivare il ventilatore della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19960,puoi attivare il ventilatore dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19961,puoi attivare il ventilatore del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19962,puoi attivare il ventilatore nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19963,puoi attivare il ventilatore nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19964,puoi attivare il ventilatore nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19965,puoi attivare il ventilatore in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19966,potresti attivare tutte le ventole della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19967,potresti attivare tutte le ventole dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19968,potresti attivare tutte le ventole del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
